Filial;CoddoBem;Item;DescrSint;NumPlaqueta;Grupo;DtAquisicao;Quantidade;Historico;CCustoBem
01;0000004892;0005;AR CONDICIONADO 18.000 BTUS;01153217;05;01-06-2023; 1000 ;;
01;0000004892;0005;AR CONDICIONADO 18.000 BTUS;01153217;05;01-06-2023; 1000 ;Fiscal;10200302008
01;0000004892;0005;AR CONDICIONADO 18.000 BTUS;01153217;05;01-06-2023; 1000 ;Fiscal;10200302008
01;0000004906;0001;AR CONDICIONADO SPLIT HI WALL 60.000 BTU;01153208;05;01-10-2023; 1000 ;;
01;0000004906;0001;AR CONDICIONADO SPLIT HI WALL 60.000 BTU;01153208;05;01-10-2023; 1000 ;Fiscal;10200302008
01;0000004906;0001;AR CONDICIONADO SPLIT HI WALL 60.000 BTU;01153208;05;01-10-2023; 1000 ;Fiscal;10200302008
01;0000004906;0002;AR CONDICIONADO SPLIT HI WALL 60.000 BTU;01153209;05;01-10-2023; 1000 ;;
01;0000004906;0002;AR CONDICIONADO SPLIT HI WALL 60.000 BTU;01153209;05;01-10-2023; 1000 ;Fiscal;10200302008
01;0000004906;0002;AR CONDICIONADO SPLIT HI WALL 60.000 BTU;01153209;05;01-10-2023; 1000 ;Fiscal;10200302008
01;0000004906;0003;AR CONDICIONADO SPLIT HI WALL 60.000 BTU;01153210;05;01-10-2023; 1000 ;;
01;0000004906;0003;AR CONDICIONADO SPLIT HI WALL 60.000 BTU;01153210;05;01-10-2023; 1000 ;Fiscal;10200302008
01;0000004906;0003;AR CONDICIONADO SPLIT HI WALL 60.000 BTU;01153210;05;01-10-2023; 1000 ;Fiscal;10200302008
01;0000005222;01;TRITURADOR DE PAPEL MENNO;00054153;05;31-12-2008; 1000 ;;
01;0000005222;01;TRITURADOR DE PAPEL MENNO;00054153;05;31-12-2008; 1000 ;Fiscal;10200302008
01;0000005222;01;TRITURADOR DE PAPEL MENNO;00054153;05;31-12-2008; 1000 ;Fiscal;10200302008
